,duration,probability,predict
920,0.005421161651611328,0.7191058397293091,3
921,0.0054492950439453125,0.6580476760864258,3
922,0.005419731140136719,0.6680665016174316,3
923,0.0055043697357177734,0.4330495595932007,3
924,0.005461215972900391,0.4205145239830017,3
925,0.005423784255981445,0.3013192415237427,3
926,0.005420207977294922,0.24581344425678253,3
927,0.0054187774658203125,0.21342875063419342,3
928,0.005419492721557617,0.16988888382911682,7
929,0.005417585372924805,0.14082004129886627,13
930,0.0054128170013427734,0.1166897863149643,7
931,0.005417346954345703,0.10746348649263382,3
932,0.005417585372924805,0.10154905170202255,13
933,0.0054187774658203125,0.0952858030796051,31
934,0.0054171085357666016,0.11033131182193756,31
935,0.005418062210083008,0.09389132261276245,31
936,0.005414724349975586,0.0711289569735527,31
937,0.005414485931396484,0.0648173838853836,31
938,0.005416393280029297,0.0605635903775692,31
939,0.005654096603393555,0.05921410396695137,31
940,0.0055429935455322266,0.06741702556610107,32
941,0.005451679229736328,0.06375405192375183,32
942,0.005490541458129883,0.0601499006152153,32
943,0.005467653274536133,0.053884342312812805,36
944,0.005425930023193359,0.05603111535310745,36
945,0.005451679229736328,0.06199100241065025,36
946,0.005419731140136719,0.05731857195496559,36
947,0.005477190017700195,0.053983353078365326,20
948,0.005417346954345703,0.0738307386636734,17
949,0.005416154861450195,0.0911138579249382,36
950,0.005418062210083008,0.08325853943824768,33
951,0.0054149627685546875,0.10610286891460419,8
952,0.0054171085357666016,0.16613152623176575,8
953,0.005412101745605469,0.19486050307750702,6
954,0.005415678024291992,0.19047552347183228,6
955,0.005457401275634766,0.29142600297927856,14
956,0.005413532257080078,0.3847629129886627,13
957,0.005416154861450195,0.46009448170661926,13
958,0.005420684814453125,0.5871716737747192,13
959,0.005490541458129883,0.48781654238700867,6
960,0.005457639694213867,0.6469265222549438,6
961,0.0054721832275390625,0.6840478777885437,6
962,0.005423545837402344,0.5583310127258301,6
963,0.005414009094238281,0.46094566583633423,6
964,0.0054166316986083984,0.5087117552757263,6
965,0.005421161651611328,0.6598556041717529,6
966,0.005416154861450195,0.616318941116333,6
967,0.005418062210083008,0.36347806453704834,7
968,0.005418062210083008,0.536994218826294,13
969,0.0054166316986083984,0.5213156342506409,7
970,0.00542140007019043,0.613444447517395,7
971,0.005445241928100586,0.539980947971344,7
972,0.005454540252685547,0.7530765533447266,7
973,0.005446910858154297,0.8329488039016724,7
974,0.00546574592590332,0.8050612211227417,7
975,0.005453586578369141,0.7845946550369263,7
976,0.005419492721557617,0.838046669960022,7
977,0.005418300628662109,0.8787277936935425,7
978,0.010546445846557617,0.9546681642532349,7
